locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
626061,F & C Catering,Truck,3076000,BRANNAN ST: JACK LONDON ALY to 03RD ST (350 - 399),355 BRANNAN ST,3788024A,3788,024A,15MFF-0021,REQUESTED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,6014670.894,2112213.771,37.780561002676,-122.392849413024,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0021&ExportPDF=1&Filename=15MFF-0021_schedule.pdf,,,Mar  2 2015 10:05AM,1,03/15/2016 12:00:00 AM,"(37.7805610164563, -122.392849413014)"
629893,John's Catering #5,Truck,3081000,BRANNAN ST: 05TH ST to 06TH ST \ I-280 NORTHBOUND \ I-280 SOUTHBOUND (600 - 699),610 BRANNAN ST,3778047,3778,047,15MFF-0050,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6012704.159,2110820.848,37.7766269199223,-122.399555503787,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0050&ExportPDF=1&Filename=15MFF-0050_schedule.pdf,,03/12/2015 01:35:52 PM,Mar 11 2015  1:56PM,1,03/15/2016 12:00:00 AM,"(37.7766269337064, -122.399555503777)"
629950,Eva's Catering,Truck,3081000,BRANNAN ST: 05TH ST to 06TH ST \ I-280 NORTHBOUND \ I-280 SOUTHBOUND (600 - 699),630 BRANNAN ST,3778004,3778,004,15MFF-0054,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,6012488.815,2110632.864,37.7760987531573,-122.400287239868,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0054&ExportPDF=1&Filename=15MFF-0054_schedule.pdf,,03/26/2015 03:58:33 PM,Mar 11 2015  3:47PM,1,03/15/2016 12:00:00 AM,"(37.7760987669419, -122.400287239858)"
632676,Quan Catering,Truck,3083000,BRANNAN ST: HARRIET ST to LUCERNE ST (715 - 743),722 BRANNAN ST,3779132,3779,132,15MFF-0077,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6011956.485,2110042.886,37.7744491107754,-122.402087236063,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0077&ExportPDF=1&Filename=15MFF-0077_schedule.pdf,,03/17/2015 07:45:28 AM,Mar 16 2015  2:39PM,1,03/15/2016 12:00:00 AM,"(37.7744491245615, -122.402087236053)"
560881,888 Brannan L.P.,Truck,3088000,BRANNAN ST: 07TH ST to 08TH ST (800 - 899),888 BRANNAN ST,3780006,3780,006,14MFF-0117,EXPIRED,Garlic Noodles: Burgers: BBQ: Rotisserie: Spam Masubi: Asian inspired tacos & burritos: Sandwiches: Soups: Fried Oyster Sandwiches: Seafood: Vegetarian: Chinese dim sum: Empanadas.Various Ethnic Street Food: Hawaiianese: Vietnamese: Indian: Filipino: Japanese: Korean: Peruvian: Chinese: Italian & American. No Mexican food allowed.,6011040.928,2109175.008,37.7720149735047,-122.405193212414,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0117&ExportPDF=1&Filename=14MFF-0117_schedule.pdf,,07/18/2014 08:00:14 AM,Jul 16 2014 10:09AM,0,03/15/2015 12:00:00 AM,"(37.7720149872932, -122.405193212404)"
626842,Two G's Catering,Truck,3088000,BRANNAN ST: 07TH ST to 08TH ST (800 - 899),840 BRANNAN ST,3780078,3780,078,15MFF-0028,REQUESTED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6011252.805,2109369.807,37.772561689774,-122.404474024011,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,,,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.772561703562, -122.404474024001)"
627776,Subs on Hubs,Truck,3089000,BRANNAN ST: 08TH ST to 09TH ST (900 - 999),934 BRANNAN ST,3781008,3781,008,15MFF-0041,REQUESTED,Italian subs: Cuban sandwich: Gyro,6010635.811,2108878.801,37.7711790005481,-122.406573673429,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0041&ExportPDF=1&Filename=15MFF-0041_schedule.pdf,,,Mar  9 2015 11:35AM,0,03/15/2016 12:00:00 AM,"(37.7711790143374, -122.406573673419)"
624186,"Off the Grid Services, LLC",Truck,3143000,BROADWAY: DAVIS ST to FRONT ST (50 - 99),90 BROADWAY,0140007,0140,007,15MFF-0011,APPROVED,everything except for hot dogs,6012853.387,2119060.762,37.7992601135023,-122.399617948655,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0011&ExportPDF=1&Filename=15MFF-0011_schedule.pdf,,02/25/2015 02:33:17 PM,Feb 25 2015  1:56PM,0,03/15/2016 12:00:00 AM,"(37.7992601272644, -122.399617948646)"
624191,"Off the Grid Services, LLC",Truck,3143000,BROADWAY: DAVIS ST to FRONT ST (50 - 99),90 BROADWAY,0140007,0140,007,15MFF-0014,APPROVED,everything except for hot dogs,6012853.387,2119060.762,37.7992601135023,-122.399617948655,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0014&ExportPDF=1&Filename=15MFF-0014_schedule.pdf,,02/25/2015 02:34:35 PM,Feb 25 2015  2:01PM,0,03/15/2016 12:00:00 AM,"(37.7992601272644, -122.399617948646)"
635747,M M Catering,Truck,3144000,BROADWAY: FRONT ST to BATTERY ST (100 - 199),100 BROADWAY,0141003B,0141,003B,15MFF-0109,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,6012663.956,2118920.369,37.7988640669494,-122.400263583781,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0109&ExportPDF=1&Filename=15MFF-0109_schedule.pdf,,03/27/2015 11:38:37 AM,Mar 26 2015  3:00PM,1,03/15/2016 12:00:00 AM,"(37.7988640807119, -122.400263583771)"
631775,Mike's Catering,Truck,3145000,BROADWAY: BATTERY ST to SANSOME ST (200 - 299),250 BROADWAY,0142002,0142,002,15MFF-0065,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6012219.674,2118889.65,37.7987549364009,-122.401798793854,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0065&ExportPDF=1&Filename=15MFF-0065_schedule.pdf,,03/26/2015 01:44:59 PM,Mar 13 2015  1:41PM,1,03/15/2016 12:00:00 AM,"(37.7987549501636, -122.401798793844)"
631779,Mike's Catering,Truck,3157000,BROADWAY: POWELL ST \ ROBERT C LEVY TUNL to MASON ST (800 - 898) -- NORTH --,860 BROADWAY,0148009,0148,009,15MFF-0065,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6009425.916,2118518.297,37.7975789880604,-122.411439886089,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0065&ExportPDF=1&Filename=15MFF-0065_schedule.pdf,,03/26/2015 01:44:59 PM,Mar 13 2015  1:41PM,1,03/15/2016 12:00:00 AM,"(37.7975790018241, -122.411439886079)"
629919,D & T Catering,Truck,3183000,BROADWAY: DIVISADERO ST to BRODERICK ST (2700 - 2799),2710 BROADWAY,0959007,0959,007,15MFF-0051,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6000567.88932,2117281.17063,37.7936813457741,-122.442002100568,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0051&ExportPDF=1&Filename=15MFF-0051_schedule.pdf,,03/23/2015 01:00:59 PM,Mar 11 2015  2:08PM,1,03/15/2016 12:00:00 AM,"(37.7936813595417, -122.442002100558)"
629921,D & T Catering,Truck,3184000,BROADWAY: BRODERICK ST to BAKER ST (2800 - 2899),2840 BROADWAY,0958004,0958,004,15MFF-0051,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6000020.33568,2117205.16393,37.7934414335598,-122.443891213784,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0051&ExportPDF=1&Filename=15MFF-0051_schedule.pdf,,03/23/2015 01:00:59 PM,Mar 11 2015  2:08PM,1,03/15/2016 12:00:00 AM,"(37.7934414473276, -122.443891213774)"
629914,D & T Catering,Truck,3185000,BROADWAY: BAKER ST to LYON ST (2900 - 2999),2960 BROADWAY,0957006,0957,006,15MFF-0051,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5999441.14688,2117124.21814,37.793186123336,-122.445889418675,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0051&ExportPDF=1&Filename=15MFF-0051_schedule.pdf,,03/23/2015 01:00:59 PM,Mar 11 2015  2:08PM,1,03/15/2016 12:00:00 AM,"(37.793186137104, -122.445889418665)"
629922,D & T Catering,Truck,3185000,BROADWAY: BAKER ST to LYON ST (2900 - 2999),2970 BROADWAY,0957007,0957,007,15MFF-0051,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5999391.25746,2117121.80133,37.7931766386244,-122.446061864659,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0051&ExportPDF=1&Filename=15MFF-0051_schedule.pdf,,03/23/2015 01:00:59 PM,Mar 11 2015  2:08PM,1,03/15/2016 12:00:00 AM,"(37.7931766523925, -122.446061864649)"
639715,May Catering,Truck,517000,BRYANT ST: 11TH ST \ 13TH ST \ DIVISION ST to DIVISION ST (1300 - 1399),1300 BRYANT ST,3903004,3903,004,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6009188.668,2108146.472,37.7690871267671,-122.411527667132,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,04/07/2015 02:40:48 PM,Apr  7 2015  2:31PM,1,03/15/2016 12:00:00 AM,"(37.7690871405584, -122.411527667122)"
629200,Linda's Catering,Truck,3285000,BRYANT ST: 04TH ST \ I-80 E OFF RAMP to 05TH ST \ I-80 E ON RAMP (600 - 699),617 BRYANT ST,3777055,3777,055,15MFF-0047,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,6013083.726,2111696.027,37.7790511115731,-122.398303881334,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0047&ExportPDF=1&Filename=15MFF-0047_schedule.pdf,,05/01/2015 03:45:15 PM,Mar 10 2015  4:16PM,1,03/15/2016 12:00:00 AM,"(37.7790511253548, -122.398303881324)"
632678,Quan Catering,Truck,3285000,BRYANT ST: 04TH ST \ I-80 E OFF RAMP to 05TH ST \ I-80 E ON RAMP (600 - 699),645 BRYANT ST,3777051,3777,051,15MFF-0077,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6012924.199,2111413.539,37.7782665766946,-122.398835922445,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0077&ExportPDF=1&Filename=15MFF-0077_schedule.pdf,,03/17/2015 07:45:28 AM,Mar 16 2015  2:39PM,1,03/15/2016 12:00:00 AM,"(37.778266590477, -122.398835922435)"
626841,Two G's Catering,Truck,3294000,BRYANT ST: LANGTON ST to KATE ST (920 - 977),945 BRYANT ST,3780079,3780,079,15MFF-0028,REQUESTED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6011062.611,2109567.575,37.7730940844723,-122.405145856485,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,,,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7730940982598, -122.405145856475)"
626843,Two G's Catering,Truck,3295000,BRYANT ST: KATE ST to DECATUR ST (940 - 983),950 BRYANT ST,3758127,3758,127,15MFF-0028,REQUESTED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6010831.642,2109760.53,37.773610979516,-122.405958407112,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,,,Mar  4 2015 10:22AM,1,03/15/2016 12:00:00 AM,"(37.7736109933029, -122.405958407102)"
631709,Munch A Bunch,Truck,24215000,BRYANT ST: ALAMEDA ST intersection,1525 BRYANT ST,3922A001A,3922A,001A,15MFF-0062,REQUESTED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6009575.985,2107645.792,37.7677340926708,-122.410152601942,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,,,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.7677341064635, -122.410152601932)"
629904,John's Catering #5,Truck,3309000,BRYANT ST: 19TH ST to 20TH ST (2100 - 2199),2157 BRYANT ST,4080065,4080,065,15MFF-0050,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6009684.39,2104752.654,37.7597962717227,-122.409573421624,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0050&ExportPDF=1&Filename=15MFF-0050_schedule.pdf,,03/12/2015 01:35:52 PM,Mar 11 2015  1:56PM,1,03/15/2016 12:00:00 AM,"(37.759796285523, -122.409573421614)"
437198,Natan's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1580 BURKE AVE,5203066,5203,066,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016479.94361,2099135.86798,37.7447521916164,-122.385679248721,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,04/12/2013 02:43:48 PM,Apr 12 2013  2:33PM,1,03/15/2014 12:00:00 AM,"(37.7447522054313, -122.385679248712)"
559785,Mang Hang Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1570 BURKE AVE,5203066,5203,066,14MFF-0109,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6016479.94361,2099135.86798,37.7447521916164,-122.385679248721,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0109&ExportPDF=1&Filename=14MFF-0109_schedule.pdf,,,Jul 10 2014  2:56PM,1,03/15/2015 12:00:00 AM,"(37.7447522054313, -122.385679248712)"
632685,Quan Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1575 BURKE AVE,5203043,5203,043,15MFF-0077,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6016176.048,2098933.04,37.7441784473757,-122.386715929759,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0077&ExportPDF=1&Filename=15MFF-0077_schedule.pdf,,03/17/2015 07:45:28 AM,Mar 16 2015  2:39PM,1,03/15/2016 12:00:00 AM,"(37.7441784611912, -122.386715929749)"
632694,Park's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1570 BURKE AVE,5203066,5203,066,15MFF-0079,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016479.94361,2099135.86798,37.7447521916164,-122.385679248721,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0079&ExportPDF=1&Filename=15MFF-0079_schedule.pdf,,03/17/2015 07:45:54 AM,Mar 16 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.7447522054313, -122.385679248712)"
632701,Park's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1555 BURKE AVE,5203067,5203,067,15MFF-0079,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016389.77775,2098759.39172,37.743713475368,-122.385964790036,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0079&ExportPDF=1&Filename=15MFF-0079_schedule.pdf,,03/17/2015 07:45:54 AM,Mar 16 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.743713489184, -122.385964790026)"
632713,Park's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1575 BURKE AVE,5203043,5203,043,15MFF-0079,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016176.048,2098933.04,37.7441784473757,-122.386715929759,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0079&ExportPDF=1&Filename=15MFF-0079_schedule.pdf,,03/17/2015 07:45:54 AM,Mar 16 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.7441784611912, -122.386715929749)"
645786,Natan's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1580 BURKE AVE,5203066,5203,066,15MFF-0119,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016479.94361,2099135.86798,37.7447521916164,-122.385679248721,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0119&ExportPDF=1&Filename=15MFF-0119_schedule.pdf,,04/16/2015 10:44:13 AM,Apr 16 2015 10:37AM,1,03/15/2016 12:00:00 AM,"(37.7447522054313, -122.385679248712)"
636582,Roadside Rotisserie Corporation / Country Grill,Truck,3419000,BUSH ST: 01ST ST \ MARKET ST to BATTERY ST (1 - 99),1 BUSH ST,0290011,0290,011,15MFF-0110,APPROVED,Rotisserie Chicken: Ribs: Kickass Salad: Potatos w/fat dripping: chicken wrap.,6012652.373,2116027.943,37.7909215072692,-122.400100423738,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0110&ExportPDF=1&Filename=15MFF-0110_schedule.pdf,,03/27/2015 03:43:44 PM,Mar 27 2015  8:53AM,0,03/15/2016 12:00:00 AM,"(37.7909215210394, -122.400100423729)"
624194,The Whole Cart,Truck,3420000,BUSH ST: BATTERY ST to SANSOME ST (100 - 199),130 BUSH ST,0267009,0267,009,15MFF-0015,REQUESTED,Multiple Trucks,6012637.59,2116222.712,37.7914554727282,-122.400165257398,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0015&ExportPDF=1&Filename=15MFF-0015_schedule.pdf,,,Feb 25 2015  2:12PM,0,,"(37.7914554864979, -122.400165257388)"
630168,Curry Up Now,Truck,3422000,BUSH ST: TREASURY PL to PETRARCH PL (220 - 251),225 BUSH ST,0289001,0289,001,15MFF-0057,APPROVED,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,6012345.54,2116003.915,37.7908384194517,-122.401160370299,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0057&ExportPDF=1&Filename=15MFF-0057_schedule.pdf,,04/28/2015 08:11:39 AM,Mar 12 2015 12:57PM,1,03/15/2016 12:00:00 AM,"(37.790838433222, -122.401160370289)"
632960,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,30049000,CALIFORNIA ST: DRUMM ST intersection,5 THE EMBARCADERO,0234 017,0234,017,15MFF-0087,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6013916.72,2117244.027,37.7943310032468,-122.395811053023,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0087&ExportPDF=1&Filename=15MFF-0087_schedule.pdf,,03/18/2015 11:56:29 AM,Mar 17 2015  3:01PM,1,03/15/2016 12:00:00 AM,"(37.7943310170137, -122.395811053013)"
