state,county,fips,nsn,item_name,quantity,ui,acquisition_cost,total_cost,ship_date,federal_supply_category,federal_supply_category_name,federal_supply_class,federal_supply_class_name
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,5855-01-475-7061,"IMAGE INTENSIFIER,NIGHT VISION",1.0,Each,6800.0,6800.0,2013-04-25,58.0,COMM/DETECT/COHERENT RADIATION,5855.0,"Night Vision Equipment, Emitted and Reflected Radiation"
NE,DOUGLAS,31055.0,6115-00-394-9577,"GENERATOR SET,DIESE",1.0,EA,20039.0,20039.0,2012-04-24,61.0,"ELECTRIC WIRE, POWER DISTRIB EQPT",6115.0,"Generators and Generator Sets, Electrical"
NE,DOUGLAS,31055.0,6650-01-336-8197,FIBERSCOPE,1.0,Kit,7500.11,7500.11,2012-03-26,66.0,INSTRUMENTS AND LABORATORY EQPT,6650.0,"Optical Instruments, Test Equipment, Components and Accessories"
NE,DOUGLAS,31055.0,6730-DS-SCR-EEN0,PROJECTION SCREEN,1.0,EA,75.0,75.0,2012-04-04,67.0,PHOTOGRAPHIC EQPT,6730.0,Photographic Projection Equipment
NE,DOUGLAS,31055.0,7210-00-266-9736,INSECT NET PROTECTO,50.0,EA,30.76,1538.0,2012-03-23,72.0,HOUSEHOLD/COMMERC FURNISH/APPLIANCE,7210.0,Household Furnishings
NE,DOUGLAS,31055.0,7210-01-520-7136,INSECT NET PROTECTO,4.0,EA,34.81,139.24,2012-04-09,72.0,HOUSEHOLD/COMMERC FURNISH/APPLIANCE,7210.0,Household Furnishings
NE,DOUGLAS,31055.0,8340-01-026-6096,"SHELTER HALF,TENT",12.0,EA,81.75,981.0,2012-04-02,83.0,TEXTILE/LEATHER/FUR; TENT; FLAG,8340.0,Tents and Tarpaulins
